date,warehouse_id,product_id,sales,inventory_level,lead_time,promotion,holiday
2023-04-13,WH1,P2,39,106,3,0,0
2023-04-13,WH1,P3,44,270,6,0,0
2023-04-13,WH1,P4,51,327,6,0,0
2023-04-13,WH1,P5,40,504,5,0,0
2023-04-13,WH2,P1,27,318,5,0,0
2023-04-13,WH2,P2,28,290,5,0,0
2023-04-13,WH2,P3,50,121,6,1,0
2023-04-13,WH2,P4,35,145,4,0,0
2023-04-13,WH2,P5,37,344,3,0,0
2023-04-13,WH3,P1,45,232,5,0,0
2023-04-13,WH3,P2,33,240,4,1,0
2023-04-13,WH3,P3,50,348,5,0,0
2023-04-13,WH3,P4,33,528,5,0,0
2023-04-13,WH3,P5,27,269,6,0,0
2023-04-13,WH4,P1,52,212,4,0,0
2023-04-13,WH4,P2,31,187,4,0,0
2023-04-13,WH4,P3,37,521,3,0,0
2023-04-13,WH4,P4,34,190,4,0,0
2023-04-13,WH4,P5,41,140,4,0,0
2023-04-14,WH1,P1,33,290,5,1,0
2023-04-14,WH1,P2,48,410,5,0,0
2023-04-14,WH1,P3,30,240,4,0,0
2023-04-14,WH1,P4,42,285,3,0,0
2023-04-14,WH1,P5,22,482,6,0,0
2023-04-14,WH2,P1,23,295,5,0,0
2023-04-14,WH2,P2,11,279,3,0,0
2023-04-14,WH2,P3,32,506,3,0,0
2023-04-14,WH2,P4,22,123,3,0,0
2023-04-14,WH2,P5,40,304,3,0,0
2023-04-14,WH3,P1,44,188,4,0,0
2023-04-14,WH3,P2,48,192,5,0,0
2023-04-14,WH3,P3,27,321,6,0,0
2023-04-14,WH3,P4,30,498,5,0,0
2023-04-14,WH3,P5,13,256,5,0,0
2023-04-14,WH4,P1,32,180,3,0,0
2023-04-14,WH4,P2,51,136,4,0,0
2023-04-14,WH4,P3,70,451,6,1,0
2023-04-14,WH4,P4,26,164,5,0,0
2023-04-14,WH4,P5,38,102,5,0,0
2023-04-15,WH1,P1,64,226,3,1,0
2023-04-15,WH1,P2,51,359,4,0,0
2023-04-15,WH1,P3,31,209,4,0,0
2023-04-15,WH1,P4,36,249,6,0,0
2023-04-15,WH1,P5,31,451,4,0,0
2023-04-15,WH2,P1,30,265,4,0,0
2023-04-15,WH2,P2,33,246,6,0,0
2023-04-15,WH2,P3,16,490,4,0,0
2023-04-15,WH2,P4,34,531,3,0,0
2023-04-15,WH2,P5,74,230,5,1,0
2023-04-15,WH3,P1,26,162,3,0,0
2023-04-15,WH3,P2,84,108,3,1,0
2023-04-15,WH3,P3,67,254,4,1,0
2023-04-15,WH3,P4,50,448,6,0,0
2023-04-15,WH3,P5,26,230,5,0,0
2023-04-15,WH4,P1,31,149,4,0,0
2023-04-15,WH4,P2,28,108,5,0,0
2023-04-15,WH4,P3,38,413,3,0,0
2023-04-15,WH4,P4,31,133,5,0,0
2023-04-15,WH4,P5,49,542,6,0,0
2023-04-16,WH1,P1,36,190,5,0,0
2023-04-16,WH1,P2,34,325,6,0,0
2023-04-16,WH1,P3,61,148,5,0,0
2023-04-16,WH1,P4,31,218,6,0,0
2023-04-16,WH1,P5,59,392,4,0,0
2023-04-16,WH2,P1,60,205,6,0,0
2023-04-16,WH2,P2,56,190,6,0,0
2023-04-16,WH2,P3,50,440,5,0,0
2023-04-16,WH2,P4,60,471,4,0,0
2023-04-16,WH2,P5,44,186,5,0,0
2023-04-16,WH3,P1,34,128,3,0,0
2023-04-16,WH3,P2,28,451,4,0,0
2023-04-16,WH3,P3,28,226,3,0,0
2023-04-16,WH3,P4,61,387,6,1,0
2023-04-16,WH3,P5,34,196,6,0,0
2023-04-16,WH4,P1,41,108,3,0,0
2023-04-16,WH4,P2,47,430,3,0,0
2023-04-16,WH4,P3,27,386,3,0,0
2023-04-16,WH4,P4,25,108,4,0,0
2023-04-16,WH4,P5,53,489,5,0,0
2023-04-17,WH1,P1,31,159,4,0,0
2023-04-17,WH1,P2,46,279,5,0,0
2023-04-17,WH1,P3,56,457,6,1,0
2023-04-17,WH1,P4,18,200,3,0,0
2023-04-17,WH1,P5,39,353,5,0,0
2023-04-17,WH2,P1,31,174,3,0,0
2023-04-17,WH2,P2,45,145,4,0,0
2023-04-17,WH2,P3,28,412,5,0,0
2023-04-17,WH2,P4,46,425,6,0,0
2023-04-17,WH2,P5,14,172,5,0,0
2023-04-17,WH3,P1,32,581,3,0,0
2023-04-17,WH3,P2,31,420,6,0,0
2023-04-17,WH3,P3,43,183,6,0,0
2023-04-17,WH3,P4,47,340,5,0,0
2023-04-17,WH3,P5,26,170,6,0,0
2023-04-17,WH4,P1,30,403,6,0,0
2023-04-17,WH4,P2,29,401,3,0,0
2023-04-17,WH4,P3,40,346,3,0,0
2023-04-17,WH4,P4,25,581,4,0,0
2023-04-17,WH4,P5,79,410,5,1,1
2023-04-18,WH1,P1,40,119,6,0,0
2023-04-18,WH1,P2,25,254,6,0,0
2023-04-18,WH1,P3,34,423,6,0,0
2023-04-18,WH1,P4,37,163,4,0,0
2023-04-18,WH1,P5,46,307,3,0,0
2023-04-18,WH2,P1,20,154,4,0,0
2023-04-18,WH2,P2,25,120,3,0,0
2023-04-18,WH2,P3,69,343,3,0,1
2023-04-18,WH2,P4,48,377,5,0,0
2023-04-18,WH2,P5,56,116,6,0,1
2023-04-18,WH3,P1,31,550,6,0,0
2023-04-18,WH3,P2,32,388,6,0,0
2023-04-18,WH3,P3,68,115,4,1,0
2023-04-18,WH3,P4,48,292,6,0,0
2023-04-18,WH3,P5,24,146,4,0,0
2023-04-18,WH4,P1,43,360,3,0,0
2023-04-18,WH4,P2,36,365,6,0,0
2023-04-18,WH4,P3,60,286,6,1,0
2023-04-18,WH4,P4,31,550,4,0,0
2023-04-18,WH4,P5,18,392,6,0,0
2023-04-19,WH1,P1,33,580,5,1,0
2023-04-19,WH1,P2,41,213,6,0,0
2023-04-19,WH1,P3,31,392,6,0,0
2023-04-19,WH1,P4,43,120,6,0,0
2023-04-19,WH1,P5,55,252,5,0,0
2023-04-19,WH2,P1,69,549,3,1,1
2023-04-19,WH2,P2,26,437,3,0,0
2023-04-19,WH2,P3,33,310,5,0,0
2023-04-19,WH2,P4,43,334,3,0,0
2023-04-19,WH2,P5,40,422,6,0,0
2023-04-19,WH3,P1,23,527,6,0,0
2023-04-19,WH3,P2,38,350,4,0,0
2023-04-19,WH3,P3,60,469,3,1,0
2023-04-19,WH3,P4,27,265,5,0,0
2023-04-19,WH3,P5,29,117,6,0,0
2023-04-19,WH4,P1,43,317,5,0,0
2023-04-19,WH4,P2,47,318,3,0,0
2023-04-19,WH4,P3,25,261,3,0,0
2023-04-19,WH4,P4,37,513,3,0,0
2023-04-19,WH4,P5,47,345,3,0,0
2023-04-20,WH1,P1,43,537,5,0,0
2023-04-20,WH1,P2,46,167,6,0,0
2023-04-20,WH1,P3,38,354,4,0,0
2023-04-20,WH1,P4,18,102,4,0,0
2023-04-20,WH1,P5,38,214,6,0,0
2023-04-20,WH2,P1,27,522,6,0,0
2023-04-20,WH2,P2,36,401,4,0,0
2023-04-20,WH2,P3,19,291,3,0,0
2023-04-20,WH2,P4,23,311,3,0,0
2023-04-20,WH2,P5,32,390,4,0,0
2023-04-20,WH3,P1,27,500,5,0,0
2023-04-20,WH3,P2,68,282,4,1,0
2023-04-20,WH3,P3,72,397,5,1,0
2023-04-20,WH3,P4,32,233,5,0,0
2023-04-20,WH3,P5,17,100,3,0,0
2023-04-20,WH4,P1,46,271,4,0,0
2023-04-20,WH4,P2,29,289,6,0,0
2023-04-20,WH4,P3,31,230,4,0,0
2023-04-20,WH4,P4,44,469,6,0,0
2023-04-20,WH4,P5,45,300,6,0,0
2023-04-21,WH1,P1,42,495,6,0,0
2023-04-21,WH1,P2,39,128,3,0,0
2023-04-21,WH1,P3,25,329,5,0,0
2023-04-21,WH1,P4,43,384,5,0,0
2023-04-21,WH1,P5,32,182,5,0,0
2023-04-21,WH2,P1,32,490,6,0,0
2023-04-21,WH2,P2,43,358,5,0,0
2023-04-21,WH2,P3,15,276,4,0,0
2023-04-21,WH2,P4,28,283,6,0,0
2023-04-21,WH2,P5,14,376,6,0,0
2023-04-21,WH3,P1,37,463,3,0,0
2023-04-21,WH3,P2,35,247,3,0,0
2023-04-21,WH3,P3,34,363,4,0,0
2023-04-21,WH3,P4,25,208,4,0,0
2023-04-21,WH3,P5,44,384,3,0,0
2023-04-21,WH4,P1,31,240,4,0,0
2023-04-21,WH4,P2,33,256,6,1,0
2023-04-21,WH4,P3,20,210,6,0,0
2023-04-21,WH4,P4,49,420,3,0,0
2023-04-21,WH4,P5,29,271,6,0,0
2023-04-22,WH1,P1,40,455,4,0,0
2023-04-22,WH1,P2,35,468,5,0,0
2023-04-22,WH1,P3,30,299,4,0,0
2023-04-22,WH1,P4,42,342,3,0,0
2023-04-22,WH1,P5,47,135,5,0,0
2023-04-22,WH2,P1,39,451,3,0,0
2023-04-22,WH2,P2,44,314,3,0,0
2023-04-22,WH2,P3,58,218,4,0,0
2023-04-22,WH2,P4,28,255,3,0,0
2023-04-22,WH2,P5,36,340,3,0,0
2023-04-22,WH3,P1,55,408,3,0,0
2023-04-22,WH3,P2,43,204,6,0,0
2023-04-22,WH3,P3,27,336,6,0,0
2023-04-22,WH3,P4,54,154,3,0,0
2023-04-22,WH3,P5,43,341,3,0,1
2023-04-22,WH4,P1,33,207,3,0,0
2023-04-22,WH4,P2,26,230,6,0,0
2023-04-22,WH4,P3,55,155,5,0,0
2023-04-22,WH4,P4,40,380,3,0,0
2023-04-22,WH4,P5,29,242,5,0,0
2023-04-23,WH1,P1,60,395,3,1,0
2023-04-23,WH1,P2,47,421,6,0,0
2023-04-23,WH1,P3,21,278,6,0,0
2023-04-23,WH1,P4,59,283,6,0,1
2023-04-23,WH1,P5,39,578,6,0,0
2023-04-23,WH2,P1,44,407,3,0,0
2023-04-23,WH2,P2,49,265,5,0,0
2023-04-23,WH2,P3,42,176,3,0,0
2023-04-23,WH2,P4,18,237,5,0,0
2023-04-23,WH2,P5,43,297,4,0,0
2023-04-23,WH3,P1,42,366,5,0,0
2023-04-23,WH3,P2,49,155,6,0,0
2023-04-23,WH3,P3,27,309,6,0,0
2023-04-23,WH3,P4,32,122,5,0,0
2023-04-23,WH3,P5,44,297,6,0,0
2023-04-23,WH4,P1,41,166,6,0,0
2023-04-23,WH4,P2,64,166,3,1,0
2023-04-23,WH4,P3,26,129,6,0,0
2023-04-23,WH4,P4,76,304,6,1,0
2023-04-23,WH4,P5,59,183,6,0,0
2023-04-24,WH1,P1,40,355,6,0,0
2023-04-24,WH1,P2,31,390,3,0,0
2023-04-24,WH1,P3,41,237,4,0,0
2023-04-24,WH1,P4,42,241,3,0,0
2023-04-24,WH1,P5,45,533,3,1,0
2023-04-24,WH2,P1,19,388,4,0,0
2023-04-24,WH2,P2,38,227,6,0,0
2023-04-24,WH2,P3,40,136,3,0,0
2023-04-24,WH2,P4,48,189,4,0,0
2023-04-24,WH2,P5,36,261,6,0,0
2023-04-24,WH3,P1,37,329,5,0,0
2023-04-24,WH3,P2,45,110,5,1,0
2023-04-24,WH3,P3,33,276,5,0,0
2023-04-24,WH3,P4,41,472,5,0,0
2023-04-24,WH3,P5,53,244,4,1,0
2023-04-24,WH4,P1,36,130,3,0,0
2023-04-24,WH4,P2,21,145,3,0,0
2023-04-24,WH4,P3,33,584,3,0,0
2023-04-24,WH4,P4,28,276,5,0,0
2023-04-24,WH4,P5,30,153,4,0,0
2023-04-25,WH1,P1,23,332,6,0,0
2023-04-25,WH1,P2,39,351,4,0,0
2023-04-25,WH1,P3,49,188,5,0,0
2023-04-25,WH1,P4,23,218,3,0,0
2023-04-25,WH1,P5,42,491,5,0,0
2023-04-25,WH2,P1,13,375,6,0,0
2023-04-25,WH2,P2,34,193,3,0,0
2023-04-25,WH2,P3,36,100,4,0,0
2023-04-25,WH2,P4,26,163,5,0,0
2023-04-25,WH2,P5,22,239,5,0,0
2023-04-25,WH3,P1,22,307,4,0,0
2023-04-25,WH3,P2,31,467,3,0,0
2023-04-25,WH3,P3,34,242,3,0,0
2023-04-25,WH3,P4,33,439,4,0,0
2023-04-25,WH3,P5,24,220,4,0,0
2023-04-25,WH4,P1,39,552,6,1,0
2023-04-25,WH4,P2,51,535,5,0,0
2023-04-25,WH4,P3,37,547,4,0,0
2023-04-25,WH4,P4,36,240,6,0,0
2023-04-25,WH4,P5,29,124,3,0,0
2023-04-26,WH1,P1,29,303,5,0,0
2023-04-26,WH1,P2,14,337,4,0,0
2023-04-26,WH1,P3,48,140,4,0,0
2023-04-26,WH1,P4,21,197,4,0,0
2023-04-26,WH1,P5,45,446,6,0,0
2023-04-26,WH2,P1,32,343,6,1,0
2023-04-26,WH2,P2,65,128,4,1,0
2023-04-26,WH2,P3,50,353,6,0,0
2023-04-26,WH2,P4,50,113,4,0,0
2023-04-26,WH2,P5,40,199,6,0,0
2023-04-26,WH3,P1,32,275,3,0,0
2023-04-26,WH3,P2,44,423,5,0,0
2023-04-26,WH3,P3,38,204,6,0,0
2023-04-26,WH3,P4,46,393,3,0,0
2023-04-26,WH3,P5,12,208,5,0,0
2023-04-26,WH4,P1,40,512,3,0,0
2023-04-26,WH4,P2,16,519,3,0,0
2023-04-26,WH4,P3,32,515,3,0,0
2023-04-26,WH4,P4,39,201,5,0,0
2023-04-26,WH4,P5,38,503,5,0,0
2023-04-27,WH1,P1,21,282,3,0,0
2023-04-27,WH1,P2,33,304,6,0,0
2023-04-27,WH1,P3,38,102,5,0,0
2023-04-27,WH1,P4,18,179,6,0,0
2023-04-27,WH1,P5,41,405,3,1,0
2023-04-27,WH2,P1,43,300,5,0,0
2023-04-27,WH2,P2,21,107,3,0,0
2023-04-27,WH2,P3,37,316,3,0,0
2023-04-27,WH2,P4,41,549,3,0,0
2023-04-27,WH2,P5,40,159,3,0,0
2023-04-27,WH3,P1,25,250,6,0,0
2023-04-27,WH3,P2,37,386,3,0,0
2023-04-27,WH3,P3,37,167,5,0,0
2023-04-27,WH3,P4,25,368,4,0,0
2023-04-27,WH3,P5,23,185,6,0,0
2023-04-27,WH4,P1,41,471,3,0,0
2023-04-27,WH4,P2,18,501,3,0,0
2023-04-27,WH4,P3,20,495,3,0,0
2023-04-27,WH4,P4,29,172,4,1,0
2023-04-27,WH4,P5,45,458,4,0,0
2023-04-28,WH1,P1,21,261,3,0,0
2023-04-28,WH1,P2,20,284,4,0,0
2023-04-28,WH1,P3,30,529,6,0,0
2023-04-28,WH1,P4,35,144,4,0,0
2023-04-28,WH1,P5,31,374,6,0,0
2023-04-28,WH2,P1,35,265,5,0,0
2023-04-28,WH2,P2,54,403,4,1,0
2023-04-28,WH2,P3,27,289,6,0,0
2023-04-28,WH2,P4,29,520,6,0,0
2023-04-28,WH2,P5,25,134,3,0,0
2023-04-28,WH3,P1,18,232,6,0,0
2023-04-28,WH3,P2,38,348,4,0,0
2023-04-28,WH3,P3,43,124,5,0,0
2023-04-28,WH3,P4,46,322,6,0,0
2023-04-28,WH3,P5,37,148,4,0,0
2023-04-28,WH4,P1,35,436,6,1,0
2023-04-28,WH4,P2,60,441,5,1,0
2023-04-28,WH4,P3,37,458,6,0,0
2023-04-28,WH4,P4,40,132,6,0,0
2023-04-28,WH4,P5,25,433,5,0,0
2023-04-29,WH1,P1,31,230,4,0,0
2023-04-29,WH1,P2,25,259,6,0,0
2023-04-29,WH1,P3,25,504,5,0,0
2023-04-29,WH1,P4,35,109,5,0,0
2023-04-29,WH1,P5,34,340,5,0,0
2023-04-29,WH2,P1,55,210,3,0,0
2023-04-29,WH2,P2,47,356,3,0,0
2023-04-29,WH2,P3,37,252,4,0,0
2023-04-29,WH2,P4,42,478,6,0,0
2023-04-29,WH2,P5,31,103,5,1,0
2023-04-29,WH3,P1,56,176,5,0,0
2023-04-29,WH3,P2,49,299,5,0,0
2023-04-29,WH3,P3,66,487,3,1,0
2023-04-29,WH3,P4,53,269,5,0,0
2023-04-29,WH3,P5,23,125,3,0,0
2023-04-29,WH4,P1,62,374,5,0,0
2023-04-29,WH4,P2,29,412,4,0,0
2023-04-29,WH4,P3,57,401,5,0,0
2023-04-29,WH4,P4,58,379,6,0,0
2023-04-29,WH4,P5,28,405,5,0,0
2023-04-30,WH1,P1,48,182,5,0,0
2023-04-30,WH1,P2,55,204,4,0,0
2023-04-30,WH1,P3,37,467,3,0,0
2023-04-30,WH1,P4,34,428,6,0,0
2023-04-30,WH1,P5,31,309,4,0,0
2023-04-30,WH2,P1,37,173,6,0,0
2023-04-30,WH2,P2,45,311,6,0,0
2023-04-30,WH2,P3,43,209,5,0,0
2023-04-30,WH2,P4,24,454,4,0,0
2023-04-30,WH2,P5,46,500,6,0,0
2023-04-30,WH3,P1,35,141,4,0,0
2023-04-30,WH3,P2,32,267,6,0,0
2023-04-30,WH3,P3,48,439,3,0,0
2023-04-30,WH3,P4,43,226,3,0,0
2023-04-30,WH3,P5,51,557,3,0,0
2023-04-30,WH4,P1,38,336,4,0,0
2023-04-30,WH4,P2,55,357,6,0,0
2023-04-30,WH4,P3,62,339,6,0,0
2023-04-30,WH4,P4,58,321,5,0,0
2023-04-30,WH4,P5,47,358,6,0,0
2023-05-01,WH1,P1,36,146,4,0,0
2023-05-01,WH1,P2,41,163,6,0,0
2023-05-01,WH1,P3,38,429,5,1,0
2023-05-01,WH1,P4,31,397,5,0,0
2023-05-01,WH1,P5,45,264,3,0,0
2023-05-01,WH2,P1,27,146,5,0,0
2023-05-01,WH2,P2,52,259,4,1,0
2023-05-01,WH2,P3,22,187,4,0,0
2023-05-01,WH2,P4,45,409,3,1,0
2023-05-01,WH2,P5,45,455,3,1,0
2023-05-01,WH3,P1,37,104,4,0,0
2023-05-01,WH3,P2,24,243,3,0,0
2023-05-01,WH3,P3,36,403,4,0,0
2023-05-01,WH3,P4,48,178,4,0,0
2023-05-01,WH3,P5,22,535,3,0,0
2023-05-01,WH4,P1,31,305,5,0,0
2023-05-01,WH4,P2,48,309,6,0,0
2023-05-01,WH4,P3,41,298,6,0,0
2023-05-01,WH4,P4,40,281,6,0,0
2023-05-01,WH4,P5,52,306,6,1,0
2023-05-02,WH1,P1,51,495,6,0,0
2023-05-02,WH1,P2,39,124,6,0,0
2023-05-02,WH1,P3,40,389,3,0,0
2023-05-02,WH1,P4,40,357,6,0,0
2023-05-02,WH1,P5,45,219,3,0,0
2023-05-02,WH2,P1,55,414,4,1,0
2023-05-02,WH2,P2,48,211,4,0,0
2023-05-02,WH2,P3,24,163,5,0,0
2023-05-02,WH2,P4,30,379,3,0,0
2023-05-02,WH2,P5,36,419,5,0,0
2023-05-02,WH3,P1,32,506,6,0,0
2023-05-02,WH3,P2,31,212,5,0,0
2023-05-02,WH3,P3,25,378,3,0,0
2023-05-02,WH3,P4,24,154,4,0,0
2023-05-02,WH3,P5,47,488,3,0,0
2023-05-02,WH4,P1,63,242,6,1,0
2023-05-02,WH4,P2,28,281,5,0,0
2023-05-02,WH4,P3,48,250,5,0,0
2023-05-02,WH4,P4,33,248,5,0,0
2023-05-02,WH4,P5,38,268,4,1,0
2023-05-03,WH1,P1,46,449,3,0,0
2023-05-03,WH1,P2,24,100,5,0,0
2023-05-03,WH1,P3,37,352,6,0,0
2023-05-03,WH1,P4,25,332,6,0,0
2023-05-03,WH1,P5,44,175,5,0,0
2023-05-03,WH2,P1,36,378,4,0,0
2023-05-03,WH2,P2,35,176,5,0,0
2023-05-03,WH2,P3,30,133,3,0,0
2023-05-03,WH2,P4,44,335,3,0,0
2023-05-03,WH2,P5,43,376,3,0,0
2023-05-03,WH3,P1,47,459,3,0,0
2023-05-03,WH3,P2,28,184,5,0,0
2023-05-03,WH3,P3,45,333,5,0,0
2023-05-03,WH3,P4,35,119,5,0,0
2023-05-03,WH3,P5,35,453,6,0,0
2023-05-03,WH4,P1,34,208,4,0,0
2023-05-03,WH4,P2,70,211,4,1,0
2023-05-03,WH4,P3,28,222,4,0,0
2023-05-03,WH4,P4,47,201,3,0,0
2023-05-03,WH4,P5,29,239,5,0,0
2023-05-04,WH1,P1,51,398,6,0,0
2023-05-04,WH1,P2,56,374,4,1,1
2023-05-04,WH1,P3,37,315,5,0,0
2023-05-04,WH1,P4,45,287,3,0,0
2023-05-04,WH1,P5,63,112,6,1,0
2023-05-04,WH2,P1,35,343,5,0,0
2023-05-04,WH2,P2,23,153,3,0,0
2023-05-04,WH2,P3,54,392,5,0,0
2023-05-04,WH2,P4,45,290,3,0,0
2023-05-04,WH2,P5,34,342,5,0,0
2023-05-04,WH3,P1,39,420,3,0,0
2023-05-04,WH3,P2,54,130,5,0,0
2023-05-04,WH3,P3,47,286,4,0,1
2023-05-04,WH3,P4,31,392,3,0,0
2023-05-04,WH3,P5,27,426,6,0,0
2023-05-04,WH4,P1,41,167,4,0,0
2023-05-04,WH4,P2,49,162,6,0,0
2023-05-04,WH4,P3,30,192,5,0,0
2023-05-04,WH4,P4,50,151,3,1,0
2023-05-04,WH4,P5,34,205,3,0,0
2023-05-05,WH1,P1,32,366,5,0,0
2023-05-05,WH1,P2,29,345,3,0,0
2023-05-05,WH1,P3,23,292,5,0,0
2023-05-05,WH1,P4,37,250,3,0,0
2023-05-05,WH1,P5,37,490,6,0,0
2023-05-05,WH2,P1,31,312,6,0,0
2023-05-05,WH2,P2,37,116,5,0,0
2023-05-05,WH2,P3,51,341,4,0,0
2023-05-05,WH2,P4,32,258,4,0,0
2023-05-05,WH2,P5,45,297,3,0,0
2023-05-05,WH3,P1,45,375,5,0,0
2023-05-05,WH3,P2,15,115,6,0,0
2023-05-05,WH3,P3,27,259,4,0,0
2023-05-05,WH3,P4,27,365,3,0,0
2023-05-05,WH3,P5,18,408,6,0,0
2023-05-05,WH4,P1,46,121,5,0,0
2023-05-05,WH4,P2,22,140,5,0,0
2023-05-05,WH4,P3,27,165,4,0,0
2023-05-05,WH4,P4,56,475,4,0,0
2023-05-05,WH4,P5,44,161,6,0,0
2023-05-06,WH1,P1,52,314,4,0,0
2023-05-06,WH1,P2,34,311,6,0,0
2023-05-06,WH1,P3,41,251,5,0,0
2023-05-06,WH1,P4,37,213,3,0,0
2023-05-06,WH1,P5,26,464,4,0,0
2023-05-06,WH2,P1,58,254,4,0,0
2023-05-06,WH2,P2,46,431,5,0,0
2023-05-06,WH2,P3,41,300,4,1,0
2023-05-06,WH2,P4,62,196,4,0,0
2023-05-06,WH2,P5,46,251,3,0,0
2023-05-06,WH3,P1,38,337,5,0,0
2023-05-06,WH3,P2,48,423,5,0,0
2023-05-06,WH3,P3,30,229,4,0,0
2023-05-06,WH3,P4,55,310,6,1,0
2023-05-06,WH3,P5,62,346,5,1,0
2023-05-06,WH4,P1,60,481,3,0,0
2023-05-06,WH4,P2,39,101,3,0,0
2023-05-06,WH4,P3,55,110,6,0,0
2023-05-06,WH4,P4,57,418,3,0,0
2023-05-06,WH4,P5,59,102,3,0,0
2023-05-07,WH1,P1,41,273,5,0,0
2023-05-07,WH1,P2,34,277,5,0,0
2023-05-07,WH1,P3,15,236,3,0,0
2023-05-07,WH1,P4,34,179,6,0,0
2023-05-07,WH1,P5,32,432,6,0,0
2023-05-07,WH2,P1,75,179,6,1,0
2023-05-07,WH2,P2,48,383,5,0,0
2023-05-07,WH2,P3,43,257,4,0,0
2023-05-07,WH2,P4,69,127,3,1,0
2023-05-07,WH2,P5,31,220,5,0,0
2023-05-07,WH3,P1,15,322,3,0,0
2023-05-07,WH3,P2,47,376,6,1,0
2023-05-07,WH3,P3,44,185,5,0,0
2023-05-07,WH3,P4,42,268,3,0,0
2023-05-07,WH3,P5,40,306,5,1,0
2023-05-07,WH4,P1,38,443,5,1,0
2023-05-07,WH4,P2,41,429,5,0,0
2023-05-07,WH4,P3,56,518,4,0,0
2023-05-07,WH4,P4,54,364,5,0,0
2023-05-07,WH4,P5,32,416,6,0,0
2023-05-08,WH1,P1,39,234,4,0,0
2023-05-08,WH1,P2,45,232,5,1,0
2023-05-08,WH1,P3,42,194,4,1,0
2023-05-08,WH1,P4,35,144,6,0,0
2023-05-08,WH1,P5,45,387,4,0,0
2023-05-08,WH2,P1,30,149,4,0,0
2023-05-08,WH2,P2,36,347,3,0,0
2023-05-08,WH2,P3,27,230,6,0,0
2023-05-08,WH2,P4,41,575,4,0,0
2023-05-08,WH2,P5,25,195,6,0,0
2023-05-08,WH3,P1,23,299,6,0,0
2023-05-08,WH3,P2,36,340,3,0,0
2023-05-08,WH3,P3,63,122,6,0,1
2023-05-08,WH3,P4,43,225,4,0,0
2023-05-08,WH3,P5,43,263,3,0,0
2023-05-08,WH4,P1,43,400,4,0,0
2023-05-08,WH4,P2,36,393,5,1,0
2023-05-08,WH4,P3,24,494,4,0,0
2023-05-08,WH4,P4,26,338,5,0,0
2023-05-08,WH4,P5,42,374,3,0,0
2023-05-09,WH1,P1,30,204,6,0,0
2023-05-09,WH1,P2,14,218,3,0,0
2023-05-09,WH1,P3,44,150,3,0,0
2023-05-09,WH1,P4,35,109,4,0,0
2023-05-09,WH1,P5,70,317,3,1,1
2023-05-09,WH2,P1,49,100,5,0,0
2023-05-09,WH2,P2,33,314,5,0,0
2023-05-09,WH2,P3,29,201,4,0,0
2023-05-09,WH2,P4,35,540,6,0,0
2023-05-09,WH2,P5,38,157,5,0,0
2023-05-09,WH3,P1,18,281,5,0,0
2023-05-09,WH3,P2,52,288,6,1,0
2023-05-09,WH3,P3,45,526,5,0,0
2023-05-09,WH3,P4,37,188,5,0,0
2023-05-09,WH3,P5,32,231,3,0,0
2023-05-09,WH4,P1,40,360,6,0,0
2023-05-09,WH4,P2,21,372,6,0,0
2023-05-09,WH4,P3,27,467,4,0,0
2023-05-09,WH4,P4,65,273,3,1,0
2023-05-09,WH4,P5,77,297,4,1,0
2023-05-10,WH1,P1,51,153,5,0,0
2023-05-10,WH1,P2,27,191,4,0,0
2023-05-10,WH1,P3,21,129,6,0,0
2023-05-10,WH1,P4,39,464,4,0,0
2023-05-10,WH1,P5,44,273,6,0,0
2023-05-10,WH2,P1,25,386,5,0,0
2023-05-10,WH2,P2,45,269,6,0,0
2023-05-10,WH2,P3,36,165,6,0,0
2023-05-10,WH2,P4,44,496,5,0,0
2023-05-10,WH2,P5,34,123,4,0,0
2023-05-10,WH3,P1,23,258,3,0,0
2023-05-10,WH3,P2,53,235,4,1,0
2023-05-10,WH3,P3,28,498,4,0,0
2023-05-10,WH3,P4,25,163,6,0,0
2023-05-10,WH3,P5,27,204,3,0,0
2023-05-10,WH4,P1,23,337,6,0,0
2023-05-10,WH4,P2,78,294,4,1,0
2023-05-10,WH4,P3,48,419,5,0,0
2023-05-10,WH4,P4,41,232,4,0,0
2023-05-10,WH4,P5,23,274,3,0,0
2023-05-11,WH1,P1,34,119,4,0,0
2023-05-11,WH1,P2,45,146,3,0,0
2023-05-11,WH1,P3,19,110,4,0,0
2023-05-11,WH1,P4,33,431,4,0,0
2023-05-11,WH1,P5,28,245,3,1,0
2023-05-11,WH2,P1,52,334,3,0,0
2023-05-11,WH2,P2,48,221,3,0,0
2023-05-11,WH2,P3,21,144,4,0,0
2023-05-11,WH2,P4,36,460,4,0,0
2023-05-11,WH2,P5,18,105,6,0,0
2023-05-11,WH3,P1,23,235,5,0,0
2023-05-11,WH3,P2,31,204,6,0,1
2023-05-11,WH3,P3,34,464,5,0,0
2023-05-11,WH3,P4,47,116,6,0,0
2023-05-11,WH3,P5,70,134,4,1,0
2023-05-11,WH4,P1,29,308,6,0,0
2023-05-11,WH4,P2,46,248,3,0,0
2023-05-11,WH4,P3,20,399,3,0,0
2023-05-11,WH4,P4,34,198,6,0,0
2023-05-11,WH4,P5,18,256,4,0,0
2023-05-12,WH1,P1,46,448,3,1,0
2023-05-12,WH1,P2,50,417,4,0,0
